property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
East Devon 020D,E01019915,30.0,0.0,60.0,0.0,80.0,0.0,148.1,0.0,,,,,,,,,,,,,4.666666667,0.0006595063124646694
Exeter 001C,E01019998,30.0,,60.0,,80.0,,141.6,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Exeter 001D,E01019999,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,0.0,,,,,-0.4440370817232475,0.0,0.0824983465810245,0.0,0.6699808684773978,0.0,2.666666667,0.00037686075
Exeter 001F,E01033233,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Exeter 002A,E01019990,30.0,0.0,60.0,0.0,80.0,0.0,143.8,0.0,173.8,,,,,,-0.43912257501616137,,0.08163642008382943,,0.6690487219575799,,1.666666667,0.00023553796876766536
Exeter 002B,E01019991,30.0,,60.0,,80.0,,142.7,,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Exeter 002C,E01019993,30.0,0.0,60.0,0.0,80.0,0.0,142.7,0.0,172.7,0.0,,,172.7,,-0.6344058420231294,0.2726964785042442,0.12277925408377738,0.05757503874725702,0.5537745365980231,0.16368167880495973,1.333333333,0.0001884303749293386
Exeter 002D,E01020000,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,0.0,,,171.6,,-0.5214119119670491,0.17301538017264687,0.09883221056873494,0.03652363021175631,0.6237382159833798,0.10340171443652445,2.0,0.0002826455624646693
Exeter 002E,E01020007,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,170.6,0.0,-0.601465209316536,0.21251025116780703,0.11564699865103163,0.04485480532939326,0.5780163390493771,0.12650719388698678,3.666666667,0.0005181835312323347
Exeter 003A,E01019992,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,0.0,,,171.6,,-0.6374741573327514,0.27356133579275016,0.12333300655030058,0.05774892994344393,0.5543742372423528,0.16349246579286572,3.0,0.00042396834369700395
Exeter 003B,E01020002,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,170.6,,-0.8342585258479289,,0.1647829760338549,,0.43943465149221245,,1.333333333,0.0001884303749293386
Exeter 003C,E01020003,30.0,,60.0,,80.0,,140.6,,170.6,,,,,,-0.44626966496227394,,0.08288968039581612,,0.6704041307541535,,2.666666667,0.00037686075
Exeter 003D,E01020004,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,,,,,,-0.44872457688148804,,0.08331982169925922,,0.6708694002988742,,2.666666667,0.00037686075
Exeter 003E,E01020005,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,170.6,,-0.8342585258479289,,0.1647829760338549,,0.43943465149221245,,2.666666667,0.00037686075
Exeter 004A,E01019997,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,,,-0.44626966496227394,,0.08288968039581612,,0.6704041307541535,,1.666666667,0.00023553796876766536
Exeter 004D,E01020021,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,170.6,,-0.8342585258479289,,0.1647829760338549,,0.43943465149221245,,3.0,0.00042396834369700395
Exeter 004E,E01020022,30.0,,60.0,,80.0,,139.5,,,,,,,,,,,,,,1.0,0.00014132278123233464
Exeter 005A,E01019980,30.0,,60.0,,80.0,,141.6,,171.6,,,,,,-0.4440370817232475,,0.0824983465810245,,0.6699808684773978,,2.0,0.0002826455624646693
Exeter 005B,E01019982,30.0,,60.0,,80.0,,141.6,,171.6,,,,,,-0.4440370817232475,,0.0824983465810245,,0.6699808684773978,,1.333333333,0.0001884303749293386
Exeter 005C,E01019983,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,,,-0.44626966496227394,0.0,0.08288968039581612,0.0,0.6704041307541534,0.0,3.333333333,0.00047107593739400795
Exeter 005D,E01019984,30.0,,60.0,,80.0,,140.6,,,,,,,,,,,,,,2.0,0.0002826455624646693
Exeter 005E,E01019985,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,168.4,,-0.6464038233818012,0.2760902824825327,0.12494333135446409,0.058256703425562814,0.5561186268655348,0.16293961710467733,1.333333333,0.0001884303749293386
Exeter 006A,E01019987,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,170.6,0.0,-0.8342585258479289,0.0,0.1647829760338549,0.0,0.43943465149221245,0.0,3.0,0.00042396834369700395
Exeter 006B,E01019989,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,,,-0.44626966496227394,0.0,0.08288968039581612,0.0,0.6704041307541535,0.0,0.666666667,9.42151875353307e-05
Exeter 006C,E01020006,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,,,-0.44626966496227394,0.0,0.08288968039581612,0.0,0.6704041307541535,0.0,2.0,0.0002826455624646693
Exeter 006D,E01020008,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,,,-0.44626966496227394,,0.08288968039581612,,0.6704041307541535,,1.0,0.00014132278123233464
Exeter 007A,E01019986,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,170.6,0.0,-0.7049289055527105,0.22400547327490916,0.1374852108211753,0.04728111628144729,0.5164244779128594,0.1333502910264694,2.0,0.0002826455624646693
Exeter 007B,E01020036,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,,,,,,-0.4440370817232475,,0.0824983465810245,,0.6699808684773978,,1.666666667,0.00023553796876766536
Exeter 007C,E01020037,30.0,,60.0,,80.0,,140.6,,,,,,,,,,,,,,2.0,0.0002826455624646693
Exeter 007D,E01020039,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,0.0,,,169.5,,-0.546029108558872,0.1946090633547678,0.10385485207655147,0.0410700607545845,0.6131942137818645,0.11535037303401939,3.0,0.00042396834369700395
Exeter 007E,E01020040,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,0.0,,,170.6,0.0,-0.8342585258479289,0.0,0.1647829760338549,0.0,0.43943465149221245,0.0,3.333333333,0.00047107593739400795
Exeter 008A,E01019994,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,,,,,,,,,,,,,1.0,0.00014132278123233464
Exeter 008B,E01019995,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,5.0,0.0007066139061616733
Exeter 008C,E01020016,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,2.333333333,0.0003297531561616733
Exeter 008D,E01020017,30.0,,60.0,,80.0,,139.5,,,,,,,,,,,,,,1.0,0.00014132278123233464
Exeter 008E,E01020018,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,,,,,,-0.44872457688148804,,0.08331982169925922,,0.6708694002988742,,1.666666667,0.00023553796876766536
Exeter 009A,E01019996,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,3.666666667,0.0005181835312323347
Exeter 009B,E01020023,30.0,,60.0,,80.0,,139.5,,169.5,,,,,,-0.44872457688148804,,0.08331982169925922,,0.6708694002988742,,3.333333333,0.00047107593739400795
Exeter 009C,E01020024,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,168.4,,-0.5813287197274318,0.225426771674358,0.11121209467386774,0.04756639916309258,0.5945238629250871,0.13303964026364187,3.666666667,0.0005181835312323347
Exeter 009D,E01020025,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,,,-0.4534085134843773,0.0,0.08414005148508674,0.0,0.6717567119030066,0.0,1.333333333,0.0001884303749293386
Exeter 010A,E01019975,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,,,-0.4534085134843773,0.0,0.08414005148508674,0.0,0.6717567119030066,0.0,1.666666667,0.00023553796876766536
Exeter 010C,E01020030,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,,,,167.4,,-0.8449823855732674,,0.1667526973878819,,0.44157065631337267,,3.0,0.00042396834369700395
Exeter 010D,E01020031,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Exeter 010E,E01020032,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,,,,,,-0.4558605779209224,,0.08456919798662266,,0.6722210056299275,,2.333333333,0.0003297531561616733
Exeter 011D,E01020035,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,,,,,,-0.4534085134843773,,0.08414005148508674,,0.6717567119030066,,1.666666667,0.00023553796876766536
Exeter 011E,E01020038,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,,,,,,-0.4511785124186929,,0.08374962131267505,,0.6713343350441917,,2.333333333,0.0003297531561616733
Exeter 011F,E01033232,30.0,,60.0,,80.0,,137.4,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Exeter 012A,E01019973,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,166.3,,-0.6522668401894206,0.27776039983511724,0.12599961935431528,0.05859146379302298,0.557263208686704,0.16257487553763889,2.0,0.0002826455624646693
Exeter 012B,E01019974,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,4.666666667,0.0006595063124646694
Exeter 012C,E01019976,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,,,-0.4534085134843773,0.0,0.08414005148508674,0.0,0.6717567119030066,0.0,3.333333333,0.00047107593739400795
Exeter 012D,E01019977,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,167.4,0.0,-0.6100380623199333,0.2144738426727277,0.11718510984620481,0.04524880969614764,0.5796822896671531,0.12607809506958065,2.333333333,0.0003297531561616733
Exeter 012E,E01019981,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,,,,,,,,,,,,,2.666666667,0.00037686075
Exeter 013A,E01019988,30.0,0.0,60.0,0.0,80.0,0.0,140.6,0.0,170.6,,,,,,-0.44626966496227394,,0.08288968039581612,,0.6704041307541535,,4.0,0.0005652911249293386
Exeter 013B,E01020010,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,2.333333333,0.0003297531561616733
Exeter 013E,E01020015,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Exeter 014A,E01019968,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,3.0,0.00042396834369700395
Exeter 014B,E01019969,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,166.3,,-0.6522668401894206,0.27776039983511724,0.12599961935431528,0.05859146379302298,0.557263208686704,0.16257487553763897,3.333333333,0.00047107593739400795
Exeter 014C,E01019970,30.0,,60.0,,80.0,,134.1,,,,,,,,,,,,,,2.0,0.0002826455624646693
Exeter 014D,E01019971,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,,,,167.4,,-0.8449823855732674,,0.1667526973878819,,0.44157065631337267,,2.0,0.0002826455624646693
Exeter 014E,E01019972,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,,,,,,,,,,,,,1.0,0.00014132278123233464
Exeter 015A,E01020011,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Exeter 015B,E01020012,30.0,0.0,60.0,0.0,80.0,0.0,136.3,0.0,166.3,0.0,,,,,-0.4558605779209224,0.0,0.08456919798662266,0.0,0.6722210056299275,0.0,2.0,0.0002826455624646693
Exeter 015C,E01020033,30.0,,60.0,,80.0,,137.4,,,,,,,,,,,,,,3.0,0.00042396834369700395
Exeter 015E,E01033235,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,,,,169.5,,-0.8379427035910236,,0.16545994320842822,,0.44016865423083545,,5.666666667,0.000800829093697004
Exeter 015F,E01033236,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,0.0,,,169.5,0.0,-0.6433336402362558,0.22471519022923223,0.12438988245384372,0.04742362126458729,0.5555190272648548,0.13319513784462966,3.0,0.00042396834369700395
Forest of Dean 001B,E01022235,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,0.0,,,160.9,,-0.6008636136510749,0.23032802446626102,0.11469961962321841,0.048547090504626376,0.5983022453798768,0.13197036157445324,4.666666667,0.0006595063124646694
Forest of Dean 001C,E01022247,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,,,-0.46543645679927037,0.0,0.08624348153389338,0.0,0.6740327348440567,0.0,2.666666667,0.00037686075
Forest of Dean 001E,E01022271,30.0,,60.0,,80.0,,137.4,,167.4,,,,167.4,,-0.8449823855732674,,0.1667526973878819,,0.44157065631337267,,1.666666667,0.00023553796876766536
Forest of Dean 002A,E01022261,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,167.4,0.0,-0.5839331375140073,0.20220787805469667,0.1116776001193518,0.042660986902354134,0.5950280267064619,0.11886756797704356,4.333333333,0.0006123987186263426
Forest of Dean 002C,E01022267,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,167.4,0.0,-0.6100380623199333,0.2144738426727277,0.11718510984620481,0.04524880969614764,0.5796822896671531,0.12607809506958065,5.333333333,0.0007537214998586772
Forest of Dean 003B,E01022252,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,164.1,,-0.8560612419124594,,0.16878510297924149,,0.44377567735418716,,2.333333333,0.0003297531561616733
Forest of Dean 003C,E01022258,30.0,,60.0,,80.0,,138.4,,168.4,,,,168.4,,-0.8416291343449096,,0.16613704139625313,,0.44090291868687786,,2.333333333,0.0003297531561616733
Forest of Dean 003D,E01022259,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,3.0,0.00042396834369700395
Forest of Dean 003E,E01022260,30.0,0.0,60.0,0.0,80.0,0.0,139.5,0.0,169.5,,,,,,-0.44872457688148804,,0.08331982169925922,,0.6708694002988742,,2.0,0.0002826455624646693
Forest of Dean 004A,E01022236,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.6584114973158073,0.27951894940816374,0.1271057830611834,0.058943459498604835,0.5584621297794613,0.16219113644027947,3.333333333,0.00047107593739400795
Forest of Dean 004B,E01022237,30.0,,60.0,,80.0,,135.2,,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,1.333333333,0.0001884303749293386
Forest of Dean 004C,E01022238,30.0,,60.0,,80.0,,132.0,,162.0,,,,162.0,,-0.8631218628884829,,0.17007902762582455,,0.4451800323195305,,4.333333333,0.0006123987186263426
Forest of Dean 004D,E01022239,30.0,,60.0,,80.0,,130.9,,160.9,,,,,,-0.4678836667235644,,0.08667094385199925,,0.6744953691599396,,4.666666667,0.0006595063124646694
Forest of Dean 004E,E01022240,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,2.333333333,0.0003297531561616733
Forest of Dean 004G,E01022250,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,,,-0.4629882529293985,0.0,0.08581567558937442,0.0,0.6735697612155166,0.0,3.0,0.00042396834369700395
Forest of Dean 005A,E01022228,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,152.3,,-0.6914105756295554,0.28910588890275785,0.13303109408040129,0.060853678612675585,0.5648891989297273,0.16010504049748267,2.666666667,0.00037686075
Forest of Dean 005B,E01022230,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.655338857481296,0.27863853692106716,0.12655275591034135,0.05876729660732481,0.5578626912096494,0.1623832134879191,4.333333333,0.0006123987186263426
Forest of Dean 005C,E01022265,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6793775793804878,0.28558223206983263,0.13087342461202858,0.06015328269567057,0.5625478906225334,0.1608705971273131,2.0,0.0002826455624646693
Forest of Dean 006A,E01022234,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,,,159.8,0.0,-0.7371282007476768,0.23105412337065992,0.1433227084905623,0.04869197195199101,0.52275402152069,0.13181222051198035,2.333333333,0.0003297531561616733
Forest of Dean 006B,E01022253,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,,-0.6612053430079765,0.2803212970832545,0.12760843919840528,0.05910389310494419,0.5590070341951638,0.16201616229462937,2.333333333,0.0003297531561616733
Forest of Dean 006C,E01022263,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,,,,153.4,,-0.8921205573369564,,0.1753823343875513,,0.4509401033455743,,1.666666667,0.00023553796876766536
Forest of Dean 007B,E01022241,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,2.333333333,0.0003297531561616733
Forest of Dean 007C,E01022242,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,,,,,,-0.47499714706637786,,0.08791251414334944,,0.6758392790690811,,2.333333333,0.0003297531561616733
Forest of Dean 007D,E01022243,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.6091995869300382,0.23244544434356654,0.1161849523017834,0.048969299344256687,0.5999122946093275,0.1315093947497858,2.333333333,0.0003297531561616733
Forest of Dean 007G,E01022246,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,3.0,0.00042396834369700395
Forest of Dean 008A,E01022231,30.0,,60.0,,80.0,,122.3,,,,,,,,,,,,,,2.666666667,0.00037686075
Forest of Dean 008C,E01022264,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,,,,,-0.4821021292411498,0.0,0.08915116714130944,0.0,0.6771802959911961,0.0,1.666666667,0.00023553796876766536
Forest of Dean 008D,E01022268,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,153.4,,-0.6883315248842008,0.2882012135575778,0.13247930674767053,0.06067404355518714,0.5642903514492124,0.16030145816652017,3.0,0.00042396834369700395
Forest of Dean 008E,E01022269,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,,,,,,-0.4821021292411498,,0.08915116714130944,,0.6771802959911961,,3.333333333,0.00047107593739400795
Forest of Dean 009A,E01022226,30.0,0.0,60.0,0.0,80.0,0.0,116.90000000000002,0.0,146.9,,,,146.9,,-0.9141262212713848,,0.17939492642679572,,0.4553024719752816,,3.333333333,0.00047107593739400795
Forest of Dean 009C,E01022254,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,0.0,,,149.1,,-0.5765918203247107,0.18451917900170858,0.10859509480600753,0.03881888895433497,0.6343143616657603,0.10089652217288687,4.0,0.0005652911249293386
Forest of Dean 009D,E01022255,30.0,0.0,60.0,0.0,80.0,0.0,119.09999999999998,0.0,149.1,0.0,,,149.1,,-0.7003710485447924,0.2917504388148567,0.13463559715988013,0.06137805266642526,0.5666309169841933,0.15953140902800184,3.0,0.00042396834369700395
Forest of Dean 009E,E01022256,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,,,148.0,,-0.7034523081674482,0.2926638827763731,0.13518690226188693,0.061558921152557775,0.5672294945634575,0.15933346085099603,2.666666667,0.00037686075
Forest of Dean 009F,E01022257,30.0,0.0,60.0,0.0,80.0,0.0,120.2,0.0,150.2,0.0,,,150.2,,-0.6972903472523176,0.2908392339838196,0.13408416713449192,0.06119749806103085,0.5660322675847835,0.15972896831454048,2.0,0.0002826455624646693
Forest of Dean 010A,E01022248,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,,,,,,-0.4989420215832505,,0.09208123629902554,,0.6803535248515594,,1.0,0.00014132278123233464
Forest of Dean 010D,E01022274,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,,,,,,-0.5130848698373573,,0.09453580378909943,,0.6830128396978011,,1.0,0.00014132278123233464
Forest of Dean 010E,E01022275,30.0,,60.0,,80.0,,107.3,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Gloucester 001A,E01022313,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.555518610984574,0.18005146696888322,0.10487597703840983,0.037931456167150386,0.630283088393229,0.10186673914714747,3.666666667,0.0005181835312323347
Gloucester 001B,E01022315,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Gloucester 001D,E01022317,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,2.333333333,0.0003297531561616733
Gloucester 001E,E01022318,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,4.0,0.0005652911249293386
Gloucester 002A,E01022309,30.0,0.0,60.0,0.0,80.0,0.0,126.59999999999998,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Gloucester 002B,E01022310,30.0,,60.0,,80.0,,125.5,,155.5,,,,,,-0.4798827391203766,,0.08876440187375334,,0.6767615399291754,,1.666666667,0.00023553796876766536
Gloucester 002C,E01022311,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,,,-0.4774404464975188,0.0,0.08833863050728852,0.0,0.6763005807447856,0.0,5.0,0.0007066139061616733
Gloucester 002D,E01022312,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,,-0.5811688401466377,0.20257220205252213,0.11009498104039968,0.042661158333292676,0.6199542299879088,0.11361461988253325,7.333333333,0.0010363670623233464
Gloucester 002E,E01022314,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,2.0,0.0002826455624646693
Gloucester 003A,E01022295,30.0,,60.0,,80.0,,125.5,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Gloucester 003B,E01022296,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,,,-0.4798827391203766,0.0,0.08876440187375334,0.0,0.6767615399291754,0.0,3.333333333,0.00047107593739400795
Gloucester 003C,E01022297,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,,,,,,,,,,,,,3.0,0.00042396834369700395
Gloucester 003D,E01022298,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,,,,,-0.4821021292411498,0.0,0.08915116714130944,0.0,0.6771802959911961,0.0,2.333333333,0.0003297531561616733
Gloucester 004A,E01022332,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,152.3,,-0.6914105756295554,0.28910588890275785,0.13303109408040129,0.060853678612675585,0.5648891989297273,0.16010504049748267,1.0,0.00014132278123233464
Gloucester 004B,E01022347,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,,,,153.4,,-0.8921205573369564,,0.1753823343875513,,0.4509401033455743,,3.666666667,0.0005181835312323347
Gloucester 004C,E01022348,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,0.0,,,,,-0.48942017259882986,0.0,0.09042546536292018,0.0,0.6785601730025733,0.0,2.0,0.0002826455624646693
Gloucester 004E,E01032932,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,0.0,,,153.4,0.0,-0.6883315248842008,0.23531530548898363,0.13247930674767053,0.04954014911387023,0.5642903514492124,0.1308855925106926,4.666666667,0.0006595063124646694
Gloucester 004F,E01032937,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,4.333333333,0.0006123987186263426
Gloucester 005A,E01022288,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,0.0,,,153.4,,-0.6883315248842008,0.2882012135575778,0.13247930674767053,0.06067404355518714,0.5642903514492124,0.1603014581665201,2.0,0.0002826455624646693
Gloucester 005C,E01022290,30.0,,60.0,,80.0,,124.5,,154.5,,,,154.5,,-0.8884039716255461,,0.17470363022335728,,0.4502025832211757,,1.0,0.00014132278123233464
Gloucester 005D,E01022291,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,2.0,0.0002826455624646693
Gloucester 005E,E01022292,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,,,,154.5,,-0.8884039716255461,,0.17470363022335728,,0.4502025832211757,,3.666666667,0.0005181835312323347
Gloucester 006A,E01022283,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,,-0.6824549411728987,0.2864803555024597,0.13142556020704602,0.06033198870148849,0.5631469200466421,0.16067533632174244,3.666666667,0.0005181835312323347
Gloucester 006C,E01022304,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,,-0.6824549411728987,0.2864803555024597,0.13142556020704602,0.06033198870148849,0.5631469200466421,0.16067533632174247,2.0,0.0002826455624646693
Gloucester 006D,E01022305,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,0.0,-0.7837410421991597,0.20257220205252213,0.15275613937369237,0.04266115833329268,0.5063396101053755,0.11361461988253323,3.666666667,0.0005181835312323347
